2024-04-04 19:25:04.463 WARNING (SyncWorker_4) [homeassistant.loader] We found a custom integration bemfa which has not been tested by Home Assistant. This component might cause stability problems, be sure to disable it if you experience issues with Home Assistant
2024-04-04 19:25:04.467 WARNING (SyncWorker_4) [homeassistant.loader] We found a custom integration hello_miai which has not been tested by Home Assistant. This component might cause stability problems, be sure to disable it if you experience issues with Home Assistant
2024-04-04 19:25:04.470 WARNING (SyncWorker_4) [homeassistant.loader] We found a custom integration haier which has not been tested by Home Assistant. This component might cause stability problems, be sure to disable it if you experience issues with Home Assistant
2024-04-04 19:25:04.473 WARNING (SyncWorker_4) [homeassistant.loader] We found a custom integration nodered which has not been tested by Home Assistant. This component might cause stability problems, be sure to disable it if you experience issues with Home Assistant
2024-04-04 19:25:04.476 WARNING (SyncWorker_4) [homeassistant.loader] We found a custom integration chineseholiday which has not been tested by Home Assistant. This component might cause stability problems, be sure to disable it if you experience issues with Home Assistant
2024-04-04 19:25:04.480 WARNING (SyncWorker_4) [homeassistant.loader] We found a custom integration huawei_mesh_router which has not been tested by Home Assistant. This component might cause stability problems, be sure to disable it if you experience issues with Home Assistant
2024-04-04 19:25:04.484 WARNING (SyncWorker_4) [homeassistant.loader] We found a custom integration edge_tts which has not been tested by Home Assistant. This component might cause stability problems, be sure to disable it if you experience issues with Home Assistant
2024-04-04 19:25:04.487 WARNING (SyncWorker_4) [homeassistant.loader] We found a custom integration hacs which has not been tested by Home Assistant. This component might cause stability problems, be sure to disable it if you experience issues with Home Assistant
2024-04-04 19:25:04.491 WARNING (SyncWorker_4) [homeassistant.loader] We found a custom integration hasslife which has not been tested by Home Assistant. This component might cause stability problems, be sure to disable it if you experience issues with Home Assistant
2024-04-04 19:25:04.495 WARNING (SyncWorker_4) [homeassistant.loader] We found a custom integration xiaomi_miot_raw which has not been tested by Home Assistant. This component might cause stability problems, be sure to disable it if you experience issues with Home Assistant
2024-04-04 19:25:04.498 WARNING (SyncWorker_4) [homeassistant.loader] We found a custom integration heweather which has not been tested by Home Assistant. This component might cause stability problems, be sure to disable it if you experience issues with Home Assistant
2024-04-04 19:25:04.501 WARNING (SyncWorker_4) [homeassistant.loader] We found a custom integration xiaomi_gateway3 which has not been tested by Home Assistant. This component might cause stability problems, be sure to disable it if you experience issues with Home Assistant
2024-04-04 19:25:04.505 WARNING (SyncWorker_4) [homeassistant.loader] We found a custom integration xiaomi_miot which has not been tested by Home Assistant. This component might cause stability problems, be sure to disable it if you experience issues with Home Assistant
2024-04-04 19:25:26.339 WARNING (MainThread) [homeassistant.const] PRESSURE_HPA was used from heweather, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfPressure.HPA instead, please create a bug report at https://github.com/c1pher-cn/heweather/issues
2024-04-04 19:25:26.352 WARNING (MainThread) [homeassistant.const] LENGTH_KILOMETERS was used from heweather, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfLength.KILOMETERS instead, please create a bug report at https://github.com/c1pher-cn/heweather/issues
2024-04-04 19:25:27.309 ERROR (MainThread) [homeassistant.components.automation] Platform automation does not generate unique IDs. ID 1676852568010 already exists - ignoring automation.yi_lou_ci_wo_wu_xian_kai_guan_chang_an
2024-04-04 19:25:27.357 WARNING (MainThread) [homeassistant.setup] Setup of zone is taking over 10 seconds.
2024-04-04 19:25:27.528 WARNING (MainThread) [homeassistant.setup] Setup of application_credentials is taking over 10 seconds.
2024-04-04 19:25:32.155 DEBUG (MainThread) [custom_components.haier] 已从HomeAssistant加载到缓存的token
2024-04-04 19:25:32.295 ERROR (MainThread) [homeassistant.components.mqtt.client] Failed to connect to MQTT server due to exception: [Errno 111] Connection refused
2024-04-04 19:25:32.416 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_AQI was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.AQI instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.431 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_BATTERY was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.BATTERY instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.445 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_CO was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.CO instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.458 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_CO2 was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.CO2 instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.472 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_CURRENT was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.CURRENT instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.486 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_DATE was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.DATE instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.500 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_ENERGY was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.ENERGY instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.513 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_FREQUENCY was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.FREQUENCY instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.527 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_GAS was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.GAS instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.541 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_HUMIDITY was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.HUMIDITY instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.555 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_ILLUMINANCE was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.ILLUMINANCE instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.569 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_MONETARY was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.MONETARY instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.582 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_NITROGEN_DIOXIDE was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.NITROGEN_DIOXIDE instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.596 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_NITROGEN_MONOXIDE was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.NITROGEN_MONOXIDE instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.610 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_NITROUS_OXIDE was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.NITROUS_OXIDE instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.624 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_OZONE was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.OZONE instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.638 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_PM1 was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.PM1 instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.652 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_PM10 was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.PM10 instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.665 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_PM25 was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.PM25 instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.679 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_POWER_FACTOR was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.POWER_FACTOR instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.692 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_POWER was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.POWER instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.706 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_PRESSURE was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.PRESSURE instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.720 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_SIGNAL_STRENGTH was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.SIGNAL_STRENGTH instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.734 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_SULPHUR_DIOXIDE was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.SULPHUR_DIOXIDE instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.748 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_TEMPERATURE was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.TEMPERATURE instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.762 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_TIMESTAMP was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.TIMESTAMP instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.776 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_VOLATILE_ORGANIC_COMPOUNDS was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.VOLATILE_ORGANIC_COMPOUNDS instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.790 WARNING (MainThread) [homeassistant.const] DEVICE_CLASS_VOLTAGE was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use SensorDeviceClass.VOLTAGE instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.804 WARNING (MainThread) [homeassistant.const] POWER_VOLT_AMPERE was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfApparentPower.VOLT_AMPERE instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.817 WARNING (MainThread) [homeassistant.const] POWER_WATT was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfPower.WATT instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.831 WARNING (MainThread) [homeassistant.const] POWER_KILO_WATT was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfPower.KILO_WATT instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.845 WARNING (MainThread) [homeassistant.const] POWER_BTU_PER_HOUR was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfPower.BTU_PER_HOUR instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.859 WARNING (MainThread) [homeassistant.const] ENERGY_KILO_WATT_HOUR was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfEnergy.KILO_WATT_HOUR instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.872 WARNING (MainThread) [homeassistant.const] ENERGY_MEGA_WATT_HOUR was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfEnergy.MEGA_WATT_HOUR instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.886 WARNING (MainThread) [homeassistant.const] ENERGY_WATT_HOUR was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfEnergy.WATT_HOUR instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.900 WARNING (MainThread) [homeassistant.const] ELECTRIC_CURRENT_MILLIAMPERE was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfElectricCurrent.MILLIAMPERE instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.913 WARNING (MainThread) [homeassistant.const] ELECTRIC_CURRENT_AMPERE was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfElectricCurrent.AMPERE instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.927 WARNING (MainThread) [homeassistant.const] ELECTRIC_POTENTIAL_MILLIVOLT was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfElectricPotential.MILLIVOLT instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.941 WARNING (MainThread) [homeassistant.const] ELECTRIC_POTENTIAL_VOLT was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfElectricPotential.VOLT instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.955 WARNING (MainThread) [homeassistant.const] TEMP_CELSIUS was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfTemperature.CELSIUS instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.968 WARNING (MainThread) [homeassistant.const] TEMP_FAHRENHEIT was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfTemperature.FAHRENHEIT instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.982 WARNING (MainThread) [homeassistant.const] TEMP_KELVIN was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfTemperature.KELVIN instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:32.996 WARNING (MainThread) [homeassistant.const] TIME_MICROSECONDS was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfTime.MICROSECONDS instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.010 WARNING (MainThread) [homeassistant.const] TIME_MILLISECONDS was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfTime.MILLISECONDS instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.024 WARNING (MainThread) [homeassistant.const] TIME_SECONDS was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfTime.SECONDS instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.038 WARNING (MainThread) [homeassistant.const] TIME_MINUTES was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfTime.MINUTES instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.051 WARNING (MainThread) [homeassistant.const] TIME_HOURS was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfTime.HOURS instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.065 WARNING (MainThread) [homeassistant.const] TIME_DAYS was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfTime.DAYS instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.079 WARNING (MainThread) [homeassistant.const] TIME_WEEKS was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfTime.WEEKS instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.093 WARNING (MainThread) [homeassistant.const] TIME_MONTHS was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfTime.MONTHS instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.107 WARNING (MainThread) [homeassistant.const] TIME_YEARS was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfTime.YEARS instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.120 WARNING (MainThread) [homeassistant.const] LENGTH_MILLIMETERS was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfLength.MILLIMETERS instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.134 WARNING (MainThread) [homeassistant.const] LENGTH_CENTIMETERS was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfLength.CENTIMETERS instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.148 WARNING (MainThread) [homeassistant.const] LENGTH_METERS was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfLength.METERS instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.162 WARNING (MainThread) [homeassistant.const] LENGTH_KILOMETERS was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfLength.KILOMETERS instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.176 WARNING (MainThread) [homeassistant.const] LENGTH_INCHES was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfLength.INCHES instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.190 WARNING (MainThread) [homeassistant.const] LENGTH_FEET was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfLength.FEET instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.203 WARNING (MainThread) [homeassistant.const] LENGTH_YARD was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfLength.YARDS instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.217 WARNING (MainThread) [homeassistant.const] LENGTH_MILES was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfLength.MILES instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.231 WARNING (MainThread) [homeassistant.const] FREQUENCY_HERTZ was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfFrequency.HERTZ instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.245 WARNING (MainThread) [homeassistant.const] FREQUENCY_KILOHERTZ was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfFrequency.KILOHERTZ instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.258 WARNING (MainThread) [homeassistant.const] FREQUENCY_MEGAHERTZ was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfFrequency.MEGAHERTZ instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.272 WARNING (MainThread) [homeassistant.const] FREQUENCY_GIGAHERTZ was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfFrequency.GIGAHERTZ instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.286 WARNING (MainThread) [homeassistant.const] PRESSURE_PA was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfPressure.PA instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.300 WARNING (MainThread) [homeassistant.const] PRESSURE_HPA was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfPressure.HPA instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.314 WARNING (MainThread) [homeassistant.const] PRESSURE_KPA was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfPressure.KPA instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.329 WARNING (MainThread) [homeassistant.const] PRESSURE_BAR was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfPressure.BAR instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.342 WARNING (MainThread) [homeassistant.const] PRESSURE_CBAR was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfPressure.CBAR instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
2024-04-04 19:25:33.356 WARNING (MainThread) [homeassistant.const] PRESSURE_MBAR was used from xiaomi_miot, this is a deprecated constant which will be removed in HA Core 2025.1. Use UnitOfPressure.MBAR instead, please create a bug report at https://github.com/al-one/hass-xiaomi-miot/issues
